Clave de entidad federativa ,Descripción de entidad federativa ,Código Postal ,Clave de delegación/municipio ,Descripción de delegación/municipio ,Clave localidad ,Descripción de localidad ,Clave colonia ,Descripción de colonia 
1,Aguascalientes ,20199,1,Aguascalientes ,31,Unidad habitacional ,175,Fidel Velázquez 
1,Aguascalientes ,20200,1,Aguascalientes ,9,Colonia ,1326,Veteranos de la Revolución 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,439,Balandra 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,177,Bellavista 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,445,Carmel 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,1350,Fuentes del Lago 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,373,Nueva Castilla 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,1120,San Nicolás 1ra. Sección 
1,Aguascalientes ,20200,1,Aguascalientes ,10,Condominio ,393,Xenia Residencial 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,475,Cantelli Residencial 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1435,El Quelite 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1138,Ex Hacienda La Cantera 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1139,José Vasconcelos Calderón 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1035,Lic Manuel Gómez Morin 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,178,Loma Bonita 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1442,Olinda 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1171,Porta Canteras 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1053,Residencial San Nicolás 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,431,Vergel de la Cantera 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,978,Villas de La Cantera 
1,Aguascalientes ,20200,1,Aguascalientes ,21,Fraccionamiento ,1074,Villas del Mediterráneo 
1,Aguascalientes ,20205,1,Aguascalientes ,9,Colonia ,181,Nueva España 
1,Aguascalientes ,20205,1,Aguascalientes ,21,Fraccionamiento ,180,Educación Álamos 
1,Aguascalientes ,20206,1,Aguascalientes ,9,Colonia ,184,Barandales de San José 
1,Aguascalientes ,20206,1,Aguascalientes ,9,Colonia ,183,La Barranquilla 
1,Aguascalientes ,20206,1,Aguascalientes ,21,Fraccionamiento ,182,Lic. José López Portillo 
1,Aguascalientes ,20207,1,Aguascalientes ,21,Fraccionamiento ,185,Canteras de San Javier 
1,Aguascalientes ,20207,1,Aguascalientes ,21,Fraccionamiento ,1313,Rinconada San José 
1,Aguascalientes ,20207,1,Aguascalientes ,33,Zona comercial ,349,Capital City 
1,Aguascalientes ,20208,1,Aguascalientes ,21,Fraccionamiento ,186,Canteras de San José 
1,Aguascalientes ,20210,1,Aguascalientes ,9,Colonia ,189,La Barranca de Guadalupe 
1,Aguascalientes ,20210,1,Aguascalientes ,9,Colonia ,190,Pirules INFONAVIT 
1,Aguascalientes ,20210,1,Aguascalientes ,21,Fraccionamiento ,187,Circunvalación Poniente 
1,Aguascalientes ,20210,1,Aguascalientes ,21,Fraccionamiento ,188,España 
1,Aguascalientes ,20216,1,Aguascalientes ,21,Fraccionamiento ,191,Jardines de los Pirules 
1,Aguascalientes ,20217,1,Aguascalientes ,21,Fraccionamiento ,192,Residencial los Pirules 
1,Aguascalientes ,20218,1,Aguascalientes ,9,Colonia ,193,Francisco Villa 
1,Aguascalientes ,20218,1,Aguascalientes ,9,Colonia ,1017,San Martin de La Cantera 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,1065,Canteras de San Agustin 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,462,Granna 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,1290,Los Eucaliptos 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,1289,Los Eucaliptos 2a. Sección 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,447,Privanza Lucerna 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,446,Santa Bárbara 
1,Aguascalientes ,20218,1,Aguascalientes ,10,Condominio ,1137,Santa Imelda 
1,Aguascalientes ,20218,1,Aguascalientes ,21,Fraccionamiento ,93,Canteras de Santa Imelda 
1,Aguascalientes ,20218,1,Aguascalientes ,21,Fraccionamiento ,194,Jardines del Lago 
1,Aguascalientes ,20218,1,Aguascalientes ,21,Fraccionamiento ,437,Tahona Residencial 
1,Aguascalientes ,20218,1,Aguascalientes ,48,Rancho ,1429,San Agustín 
1,Aguascalientes ,20219,1,Aguascalientes ,9,Colonia ,196,El Edén 
1,Aguascalientes ,20219,1,Aguascalientes ,10,Condominio ,1292,Misión Juan Pablo II 
1,Aguascalientes ,20219,1,Aguascalientes ,21,Fraccionamiento ,198,Parque Industrial el Vergel 
1,Aguascalientes ,20220,1,Aguascalientes ,9,Colonia ,200,Las Flores 
1,Aguascalientes ,20220,1,Aguascalientes ,31,Unidad habitacional ,1009,Vivienda Popular 
1,Aguascalientes ,20229,1,Aguascalientes ,21,Fraccionamiento ,202,Las Torres 
1,Aguascalientes ,20230,1,Aguascalientes ,9,Colonia ,204,Obraje 
1,Aguascalientes ,20230,1,Aguascalientes ,21,Fraccionamiento ,203,Las Américas 
1,Aguascalientes ,20230,1,Aguascalientes ,21,Fraccionamiento ,205,Santa Elena 
1,Aguascalientes ,20234,1,Aguascalientes ,9,Colonia ,207,Agricultura 
1,Aguascalientes ,20235,1,Aguascalientes ,21,Fraccionamiento ,209,El Dorado 1a Sección 
1,Aguascalientes ,20235,1,Aguascalientes ,21,Fraccionamiento ,210,El Dorado 2a Sección 
1,Aguascalientes ,20235,1,Aguascalientes ,21,Fraccionamiento ,211,Valle Dorado 
1,Aguascalientes ,20235,1,Aguascalientes ,21,Fraccionamiento ,212,Villa Jardín 
1,Aguascalientes ,20235,1,Aguascalientes ,21,Fraccionamiento ,213,Villa Jardín 2a Sección 
1,Aguascalientes ,20236,1,Aguascalientes ,9,Colonia ,214,Jardines de Santa Elena 
1,Aguascalientes ,20237,1,Aguascalientes ,21,Fraccionamiento ,215,Hermanos Carreón 
1,Aguascalientes ,20237,1,Aguascalientes ,21,Fraccionamiento ,216,Montebello 
1,Aguascalientes ,20238,1,Aguascalientes ,9,Colonia ,217,Santa Elena 2a Sección 
1,Aguascalientes ,20239,1,Aguascalientes ,21,Fraccionamiento ,218,La Fuente 
1,Aguascalientes ,20240,1,Aguascalientes ,2,Barrio ,220,El Encino 
1,Aguascalientes ,20240,1,Aguascalientes ,2,Barrio ,223,La Salud 
1,Aguascalientes ,20240,1,Aguascalientes ,9,Colonia ,221,El Laurel 
1,Aguascalientes ,20240,1,Aguascalientes ,9,Colonia ,225,El Llanito 
1,Aguascalientes ,20240,1,Aguascalientes ,10,Condominio ,224,Los Virreyes 
1,Aguascalientes ,20240,1,Aguascalientes ,10,Condominio ,1316,Triana 
1,Aguascalientes ,20240,1,Aguascalientes ,21,Fraccionamiento ,222,La Luna 
1,Aguascalientes ,20240,1,Aguascalientes ,21,Fraccionamiento ,1076,Residencial Cosío 
1,Aguascalientes ,20240,1,Aguascalientes ,21,Fraccionamiento ,226,Residencial el Encino 
1,Aguascalientes ,20240,1,Aguascalientes ,21,Fraccionamiento ,227,Triana 
1,Aguascalientes ,20247,1,Aguascalientes ,31,Unidad habitacional ,229,San Fernando INFONAVIT 
1,Aguascalientes ,20248,1,Aguascalientes ,21,Fraccionamiento ,230,Jardines de Triana 
1,Aguascalientes ,20249,1,Aguascalientes ,21,Fraccionamiento ,231,Gámez 
1,Aguascalientes ,20250,1,Aguascalientes ,9,Colonia ,235,La Huerta 
1,Aguascalientes ,20250,1,Aguascalientes ,9,Colonia ,236,San Luis 
1,Aguascalientes ,20250,1,Aguascalientes ,10,Condominio ,1022,Villas de Kristal 
1,Aguascalientes ,20250,1,Aguascalientes ,21,Fraccionamiento ,233,Héroes de Aguascalientes 
1,Aguascalientes ,20250,1,Aguascalientes ,21,Fraccionamiento ,234,Jardines de La Cruz 
1,Aguascalientes ,20250,1,Aguascalientes ,21,Fraccionamiento ,232,Jesús Gómez Portugal 
1,Aguascalientes ,20250,1,Aguascalientes ,21,Fraccionamiento ,250,Vivienda Militar 
1,Aguascalientes ,20255,1,Aguascalientes ,21,Fraccionamiento ,239,Bona Gens 
1,Aguascalientes ,20255,1,Aguascalientes ,31,Unidad habitacional ,240,INFONAVIT Los Volcanes 
1,Aguascalientes ,20256,1,Aguascalientes ,10,Condominio ,242,Ojocaliente FOVISSSTE II 
1,Aguascalientes ,20256,1,Aguascalientes ,17,Equipamiento ,1432,Parque y Presa del Cedazo 
1,Aguascalientes ,20256,1,Aguascalientes ,21,Fraccionamiento ,243,Ojocaliente las Torres 
1,Aguascalientes ,20256,1,Aguascalientes ,21,Fraccionamiento ,958,Rinconada de La Cruz 
1,Aguascalientes ,20256,1,Aguascalientes ,21,Fraccionamiento ,1032,Villas de Ojocaliente 
1,Aguascalientes ,20256,1,Aguascalientes ,31,Unidad habitacional ,241,FOVISSSTE Ojocaliente I 
1,Aguascalientes ,20257,1,Aguascalientes ,31,Unidad habitacional ,244,Lázaro Cárdenas 
1,Aguascalientes ,20259,1,Aguascalientes ,2,Barrio ,245,La Estación 
1,Aguascalientes ,20259,1,Aguascalientes ,2,Barrio ,246,La Purísima 
1,Aguascalientes ,20260,1,Aguascalientes ,9,Colonia ,251,Ojo de Agua 
1,Aguascalientes ,20260,1,Aguascalientes ,9,Colonia ,252,Sidusa 
1,Aguascalientes ,20260,1,Aguascalientes ,10,Condominio ,1089,Rinconada El Cedazo 
1,Aguascalientes ,20260,1,Aguascalientes ,21,Fraccionamiento ,249,Jesús Terán Peredo 
1,Aguascalientes ,20260,1,Aguascalientes ,31,Unidad habitacional ,247,IV Centenario 
1,Aguascalientes ,20263,1,Aguascalientes ,9,Colonia ,257,Ojo de Agua de Palmitas 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,253,Agua Clara 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1085,Bajío de las Palmas 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,254,Balcones de Ojocaliente 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,255,Cielo Claro 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1030,Cima del Chapulín 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1031,Cobano de Palmitas 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1317,El Cedazo 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1039,La Lomita 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,256,Lomas del Chapulín 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1184,Lomas del Gachupín 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,379,Rinconada San Antonio I 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,258,Salto de Ojocaliente 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1403,San Ángel 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1033,San Jorge 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,260,Solidaridad 2a Sección 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,261,Solidaridad 3a Sección 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,262,Tierra Buena 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1041,Villa las Palmas 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1322,Villa Las Palmas 2a. Sección 
1,Aguascalientes ,20263,1,Aguascalientes ,21,Fraccionamiento ,1407,Villa Taurina 
1,Aguascalientes ,20264,1,Aguascalientes ,21,Fraccionamiento ,271,Vista del Sol 1a Sección 
1,Aguascalientes ,20264,1,Aguascalientes ,21,Fraccionamiento ,264,Vista del Sol 2a Sección 
1,Aguascalientes ,20264,1,Aguascalientes ,21,Fraccionamiento ,265,Vista del Sol 3a Sección 
1,Aguascalientes ,20264,1,Aguascalientes ,31,Unidad habitacional ,263,Morelos INFONAVIT 
1,Aguascalientes ,20265,1,Aguascalientes ,31,Unidad habitacional ,266,Ojo de Agua INFONAVIT 
1,Aguascalientes ,20266,1,Aguascalientes ,9,Colonia ,269,La Cruz 
1,Aguascalientes ,20266,1,Aguascalientes ,9,Colonia ,270,Misión de Santa Fe 
1,Aguascalientes ,20266,1,Aguascalientes ,21,Fraccionamiento ,268,Jardines del Sol 
1,Aguascalientes ,20267,1,Aguascalientes ,9,Colonia ,274,Jardines de La Convención 
1,Aguascalientes ,20267,1,Aguascalientes ,10,Condominio ,276,Lic Primo Verdad INEGI 
1,Aguascalientes ,20267,1,Aguascalientes ,10,Condominio ,273,S.T.E.M.A. 
1,Aguascalientes ,20267,1,Aguascalientes ,31,Unidad habitacional ,275,Ojo de Agua FOVISSSTE 1a Sección 
1,Aguascalientes ,20268,1,Aguascalientes ,21,Fraccionamiento ,277,Fuentes de La Asunción 
1,Aguascalientes ,20269,1,Aguascalientes ,9,Colonia ,278,Jardines de La Luz 
1,Aguascalientes ,20270,1,Aguascalientes ,9,Colonia ,283,Jardines de La Asunción 
1,Aguascalientes ,20270,1,Aguascalientes ,9,Colonia ,284,Las Canoas 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,279,Bulevar 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,280,El Caminero 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,282,Jardines de Aguascalientes 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,285,Lindavista 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,1315,Los Cedros 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,208,Mesonero 
1,Aguascalientes ,20270,1,Aguascalientes ,21,Fraccionamiento ,286,México 
1,Aguascalientes ,20276,1,Aguascalientes ,9,Colonia ,288,Jardines de las Bugambilias 
1,Aguascalientes ,20276,1,Aguascalientes ,10,Condominio ,369,Jardines de Alejandría 
1,Aguascalientes ,20276,1,Aguascalientes ,21,Fraccionamiento ,289,Jardines del Parque 
1,Aguascalientes ,20277,1,Aguascalientes ,10,Condominio ,292,Rinconada del Parque 
1,Aguascalientes ,20277,1,Aguascalientes ,21,Fraccionamiento ,290,Pirámides 
1,Aguascalientes ,20277,1,Aguascalientes ,21,Fraccionamiento ,291,Residencial del Parque 
1,Aguascalientes ,20278,1,Aguascalientes ,21,Fraccionamiento ,293,Diana 
1,Aguascalientes ,20278,1,Aguascalientes ,21,Fraccionamiento ,294,Jardines de las Fuentes 
1,Aguascalientes ,20280,1,Aguascalientes ,9,Colonia ,297,Jardines del Sur 
1,Aguascalientes ,20280,1,Aguascalientes ,9,Colonia ,298,La Luz 
1,Aguascalientes ,20280,1,Aguascalientes ,9,Colonia ,299,Martinez Dominguez 
1,Aguascalientes ,20280,1,Aguascalientes ,9,Colonia ,302,San Francisco del Arenal 
1,Aguascalientes ,20280,1,Aguascalientes ,9,Colonia ,303,San Pedro 
1,Aguascalientes ,20280,1,Aguascalientes ,10,Condominio ,354,Australis 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,295,Casasolida 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,422,Conjunto San Francisco 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,300,Prados de Villasunción 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,301,Prados del Sur 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,304,Torres de San Francisco 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,305,Trojes del Sur 
1,Aguascalientes ,20280,1,Aguascalientes ,21,Fraccionamiento ,442,Villas de San José 
1,Aguascalientes ,20280,1,Aguascalientes ,33,Zona comercial ,296,Central de Abastos 
1,Aguascalientes ,20283,1,Aguascalientes ,10,Condominio ,441,Kerarta 
1,Aguascalientes ,20283,1,Aguascalientes ,26,Parque industrial ,1341,Parque Industrial Siglo XXI (Ampliación) 
1,Aguascalientes ,20283,1,Aguascalientes ,37,Zona industrial ,1325,Parque Industrial Siglo XXI 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,32,La Casita 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,306,La Estancia 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,380,Rinconada del Sur 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,308,Villas de Santa Rosa 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,436,Villas del Encino 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,309,Villas del Oeste 
1,Aguascalientes ,20284,1,Aguascalientes ,21,Fraccionamiento ,310,Vistas del Sur 
1,Aguascalientes ,20284,1,Aguascalientes ,31,Unidad habitacional ,307,INFONAVIT Potreros del Oeste 
1,Aguascalientes ,20285,1,Aguascalientes ,21,Fraccionamiento ,311,Versalles 1a Sección 
1,Aguascalientes ,20285,1,Aguascalientes ,21,Fraccionamiento ,312,Versalles 2a Sección 
1,Aguascalientes ,20286,1,Aguascalientes ,9,Colonia ,314,Vicente Guerrero 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,390,Abadía 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,444,Amura 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,355,Barlovento 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,237,Bosque Real 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,443,Caranday 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,450,Luzia 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,391,Mangata 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,1353,Paseos de Santa Mónica 
1,Aguascalientes ,20286,1,Aguascalientes ,10,Condominio ,1318,Providencia 
1,Aguascalientes ,20286,1,Aguascalientes ,21,Fraccionamiento ,313,Rancho Santa Mónica 
1,Aguascalientes ,20286,1,Aguascalientes ,21,Fraccionamiento ,1343,Rinconada Santa Mónica 
1,Aguascalientes ,20286,1,Aguascalientes ,21,Fraccionamiento ,1182,Villa Capri 
1,Aguascalientes ,20286,1,Aguascalientes ,21,Fraccionamiento ,315,Villas del Pilar 1a Sección 
1,Aguascalientes ,20286,1,Aguascalientes ,21,Fraccionamiento ,1123,Villas San Antonio 
1,Aguascalientes ,20287,1,Aguascalientes ,21,Fraccionamiento ,316,Insurgentes 
1,Aguascalientes ,20288,1,Aguascalientes ,21,Fraccionamiento ,317,Bulevares 1a. Sección 
1,Aguascalientes ,20288,1,Aguascalientes ,21,Fraccionamiento ,318,Bulevares 2a. Sección 
1,Aguascalientes ,20289,1,Aguascalientes ,31,Unidad habitacional ,320,Pilar Blanco INFONAVIT 
1,Aguascalientes ,20290,1,Aguascalientes ,21,Fraccionamiento ,1324,Parque Industrial ALTEC 
1,Aguascalientes ,20290,1,Aguascalientes ,21,Fraccionamiento ,323,Vista Alegre 
1,Aguascalientes ,20290,1,Aguascalientes ,33,Zona comercial ,322,Plaza Vestir 
1,Aguascalientes ,20290,1,Aguascalientes ,37,Zona industrial ,321,Ciudad Industrial 
1,Aguascalientes ,20291,1,Aguascalientes ,17,Equipamiento ,324,Centro SCT Aguascalientes 
1,Aguascalientes ,20296,1,Aguascalientes ,10,Condominio ,432,Reserva San Matías 
1,Aguascalientes ,20296,1,Aguascalientes ,10,Condominio ,1036,Villas de Bonaterra 
1,Aguascalientes ,20296,1,Aguascalientes ,21,Fraccionamiento ,1083,Residencial San Javier 
1,Aguascalientes ,20296,1,Aguascalientes ,21,Fraccionamiento ,328,Rústicos Calpulli 
1,Aguascalientes ,20296,1,Aguascalientes ,21,Fraccionamiento ,1071,San Francisco de los Arteaga 
1,Aguascalientes ,20296,1,Aguascalientes ,21,Fraccionamiento ,1084,Villa Sur 
1,Aguascalientes ,20297,1,Aguascalientes ,21,Fraccionamiento ,329,Casa Blanca 
1,Aguascalientes ,20297,1,Aguascalientes ,21,Fraccionamiento ,331,Jardines de Casablanca 
1,Aguascalientes ,20297,1,Aguascalientes ,21,Fraccionamiento ,332,Jardines de Casanueva 
1,Aguascalientes ,20298,1,Aguascalientes ,9,Colonia ,1114,Lomas de Nueva York 
1,Aguascalientes ,20298,1,Aguascalientes ,9,Colonia ,1021,Villas de Ajedrez 
1,Aguascalientes ,20298,1,Aguascalientes ,10,Condominio ,1418,Hacienda San Marcos 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1346,Condominio La terraza 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,333,Emiliano Zapata 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1129,Laureles del Sur 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1037,Lomas de Vistabella 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1319,Lomas de Vistabella 2a. Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1130,Lomas del Mirador 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1131,Lomas del Mirador II Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1414,Lomas del Mirador III Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1415,Lomas del Mirador IV Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1416,Lomas del Mirador V Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1082,Lomas del Sur 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1332,Lotes de Arellano 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1185,Misión de Santa Lucía 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,334,Morelos I 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,335,Morelos 2a Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1358,Paseos de San Antonio 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,425,Reserva Villa Sur 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,362,Residencial Hacienda San Martín 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1048,San Sebastián 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,337,Solidaridad 4a Sección 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,1349,Valle del Cedazo 
1,Aguascalientes ,20298,1,Aguascalientes ,21,Fraccionamiento ,370,Viñedos del Sur 
1,Aguascalientes ,20298,1,Aguascalientes ,0,,481,Villa Fontana 
1,Aguascalientes ,20299,1,Aguascalientes ,9,Colonia ,342,Mujeres Ilustres 
1,Aguascalientes ,20299,1,Aguascalientes ,21,Fraccionamiento ,964,Fundadores 
1,Aguascalientes ,20299,1,Aguascalientes ,21,Fraccionamiento ,1038,Lomas de San Jorge 
1,Aguascalientes ,20299,1,Aguascalientes ,21,Fraccionamiento ,1321,Lomas de San Jorge 2a. Sección 
